Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	cd10	cd135	cd34	cd38	cd45ra	cd49f	cd7	cd90	facs_time	fsc_a	fsc_h	fsc_w	genotype	lin	platform	protocol	source_name	ssc_a	ssc_h	ssc_w	strain	tissue	Run_s
RNA-Seq		200	PRJNA304408	SAMN04300973	GEO	public	sra	ncbi	SRX1454393	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	37	22	Homo sapiens	ILLUMINA	2017-01-19	SRR2964160	SRS1182177	SRP066781	GSM1956185		176.0	4496.0	3583.0	4359.0	6808.0	491.0	366.0	-372.0	3357.0	133306.0	129701.0	67358.0		58.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	56924.0	55297.0	67464.0			SRR2964160
RNA-Seq		200	PRJNA304408	SAMN04300973	GEO	public	sra	ncbi	SRX1454393	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	85	55	Homo sapiens	ILLUMINA	2017-01-19	SRR2964161	SRS1182177	SRP066781	GSM1956185		176.0	4496.0	3583.0	4359.0	6808.0	491.0	366.0	-372.0	3357.0	133306.0	129701.0	67358.0		58.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	56924.0	55297.0	67464.0			SRR2964161
RNA-Seq		200	PRJNA304408	SAMN04300973	GEO	public	sra	ncbi	SRX1454393	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	84	54	Homo sapiens	ILLUMINA	2017-01-19	SRR2964162	SRS1182177	SRP066781	GSM1956185		176.0	4496.0	3583.0	4359.0	6808.0	491.0	366.0	-372.0	3357.0	133306.0	129701.0	67358.0		58.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	56924.0	55297.0	67464.0			SRR2964162
RNA-Seq		200	PRJNA304408	SAMN04300974	GEO	public	sra	ncbi	SRX1454394	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	18	11	Homo sapiens	ILLUMINA	2017-01-19	SRR2964163	SRS1182176	SRP066781	GSM1956186		755.0	5826.0	5519.0	2035.0	280.0	504.0	40.0	713.0	3551.0	104474.0	98273.0	69672.0		103.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	72512.0	71857.0	66133.0			SRR2964163
RNA-Seq		200	PRJNA304408	SAMN04300974	GEO	public	sra	ncbi	SRX1454394	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	38	26	Homo sapiens	ILLUMINA	2017-01-19	SRR2964164	SRS1182176	SRP066781	GSM1956186		755.0	5826.0	5519.0	2035.0	280.0	504.0	40.0	713.0	3551.0	104474.0	98273.0	69672.0		103.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	72512.0	71857.0	66133.0			SRR2964164
RNA-Seq		200	PRJNA304408	SAMN04300974	GEO	public	sra	ncbi	SRX1454394	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	37	25	Homo sapiens	ILLUMINA	2017-01-19	SRR2964165	SRS1182176	SRP066781	GSM1956186		755.0	5826.0	5519.0	2035.0	280.0	504.0	40.0	713.0	3551.0	104474.0	98273.0	69672.0		103.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	72512.0	71857.0	66133.0			SRR2964165
RNA-Seq		200	PRJNA304408	SAMN04300975	GEO	public	sra	ncbi	SRX1454395	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	74	44	Homo sapiens	ILLUMINA	2017-01-19	SRR2964166	SRS1182175	SRP066781	GSM1956187		521.0	882.0	4866.0	4346.0	738.0	407.0	230.0	-316.0	3762.0	135286.0	130688.0	67842.0		225.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57541.0	55540.0	67897.0			SRR2964166
RNA-Seq		200	PRJNA304408	SAMN04300975	GEO	public	sra	ncbi	SRX1454395	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	169	108	Homo sapiens	ILLUMINA	2017-01-19	SRR2964167	SRS1182175	SRP066781	GSM1956187		521.0	882.0	4866.0	4346.0	738.0	407.0	230.0	-316.0	3762.0	135286.0	130688.0	67842.0		225.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57541.0	55540.0	67897.0			SRR2964167
RNA-Seq		200	PRJNA304408	SAMN04300975	GEO	public	sra	ncbi	SRX1454395	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	166	106	Homo sapiens	ILLUMINA	2017-01-19	SRR2964168	SRS1182175	SRP066781	GSM1956187		521.0	882.0	4866.0	4346.0	738.0	407.0	230.0	-316.0	3762.0	135286.0	130688.0	67842.0		225.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57541.0	55540.0	67897.0			SRR2964168
RNA-Seq		200	PRJNA304408	SAMN04300976	GEO	public	sra	ncbi	SRX1454396	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	30	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964169	SRS1182174	SRP066781	GSM1956188		759.0	926.0	5391.0	1616.0	99.0	457.0	44.0	-393.0	3958.0	105103.0	111853.0	61581.0		519.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	63853.0	60265.0	69438.0			SRR2964169
RNA-Seq		200	PRJNA304408	SAMN04300976	GEO	public	sra	ncbi	SRX1454396	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	61	40	Homo sapiens	ILLUMINA	2017-01-19	SRR2964170	SRS1182174	SRP066781	GSM1956188		759.0	926.0	5391.0	1616.0	99.0	457.0	44.0	-393.0	3958.0	105103.0	111853.0	61581.0		519.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	63853.0	60265.0	69438.0			SRR2964170
RNA-Seq		200	PRJNA304408	SAMN04300976	GEO	public	sra	ncbi	SRX1454396	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	59	39	Homo sapiens	ILLUMINA	2017-01-19	SRR2964171	SRS1182174	SRP066781	GSM1956188		759.0	926.0	5391.0	1616.0	99.0	457.0	44.0	-393.0	3958.0	105103.0	111853.0	61581.0		519.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	63853.0	60265.0	69438.0			SRR2964171
RNA-Seq		200	PRJNA304408	SAMN04300977	GEO	public	sra	ncbi	SRX1454397	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	29	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964172	SRS1182173	SRP066781	GSM1956189		484.0	3726.0	6326.0	1847.0	307.0	452.0	189.0	182.0	4161.0	99527.0	105475.0	61840.0		3.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	45226.0	45287.0	65448.0			SRR2964172
RNA-Seq		200	PRJNA304408	SAMN04300977	GEO	public	sra	ncbi	SRX1454397	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	62	41	Homo sapiens	ILLUMINA	2017-01-19	SRR2964173	SRS1182173	SRP066781	GSM1956189		484.0	3726.0	6326.0	1847.0	307.0	452.0	189.0	182.0	4161.0	99527.0	105475.0	61840.0		3.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	45226.0	45287.0	65448.0			SRR2964173
RNA-Seq		200	PRJNA304408	SAMN04300977	GEO	public	sra	ncbi	SRX1454397	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	60	40	Homo sapiens	ILLUMINA	2017-01-19	SRR2964174	SRS1182173	SRP066781	GSM1956189		484.0	3726.0	6326.0	1847.0	307.0	452.0	189.0	182.0	4161.0	99527.0	105475.0	61840.0		3.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	45226.0	45287.0	65448.0			SRR2964174
RNA-Seq		200	PRJNA304408	SAMN04300978	GEO	public	sra	ncbi	SRX1454398	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	84	51	Homo sapiens	ILLUMINA	2017-01-19	SRR2964175	SRS1182172	SRP066781	GSM1956190		810.0	9515.0	8273.0	1336.0	7248.0	1693.0	383.0	-189.0	4372.0	116745.0	115695.0	66131.0		118.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57450.0	57595.0	65370.0			SRR2964175
RNA-Seq		200	PRJNA304408	SAMN04300978	GEO	public	sra	ncbi	SRX1454398	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	196	125	Homo sapiens	ILLUMINA	2017-01-19	SRR2964176	SRS1182172	SRP066781	GSM1956190		810.0	9515.0	8273.0	1336.0	7248.0	1693.0	383.0	-189.0	4372.0	116745.0	115695.0	66131.0		118.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57450.0	57595.0	65370.0			SRR2964176
RNA-Seq		200	PRJNA304408	SAMN04300978	GEO	public	sra	ncbi	SRX1454398	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	191	122	Homo sapiens	ILLUMINA	2017-01-19	SRR2964177	SRS1182172	SRP066781	GSM1956190		810.0	9515.0	8273.0	1336.0	7248.0	1693.0	383.0	-189.0	4372.0	116745.0	115695.0	66131.0		118.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57450.0	57595.0	65370.0			SRR2964177
RNA-Seq		200	PRJNA304408	SAMN04300979	GEO	public	sra	ncbi	SRX1454399	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	83	50	Homo sapiens	ILLUMINA	2017-01-19	SRR2964178	SRS1182171	SRP066781	GSM1956191		480.0	1857.0	6171.0	1266.0	197.0	137.0	20.0	274.0	4570.0	112591.0	115116.0	64098.0		499.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	48838.0	47628.0	67201.0			SRR2964178
RNA-Seq		200	PRJNA304408	SAMN04300979	GEO	public	sra	ncbi	SRX1454399	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	189	121	Homo sapiens	ILLUMINA	2017-01-19	SRR2964179	SRS1182171	SRP066781	GSM1956191		480.0	1857.0	6171.0	1266.0	197.0	137.0	20.0	274.0	4570.0	112591.0	115116.0	64098.0		499.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	48838.0	47628.0	67201.0			SRR2964179
RNA-Seq		200	PRJNA304408	SAMN04300979	GEO	public	sra	ncbi	SRX1454399	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	184	117	Homo sapiens	ILLUMINA	2017-01-19	SRR2964180	SRS1182171	SRP066781	GSM1956191		480.0	1857.0	6171.0	1266.0	197.0	137.0	20.0	274.0	4570.0	112591.0	115116.0	64098.0		499.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	48838.0	47628.0	67201.0			SRR2964180
RNA-Seq		200	PRJNA304408	SAMN04300980	GEO	public	sra	ncbi	SRX1454400	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	12	8	Homo sapiens	ILLUMINA	2017-01-19	SRR2964181	SRS1182170	SRP066781	GSM1956192		697.0	8284.0	7182.0	1351.0	219.0	734.0	335.0	488.0	4758.0	106784.0	105025.0	66634.0		60.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	66198.0	65585.0	66148.0			SRR2964181
RNA-Seq		200	PRJNA304408	SAMN04300980	GEO	public	sra	ncbi	SRX1454400	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	28	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964182	SRS1182170	SRP066781	GSM1956192		697.0	8284.0	7182.0	1351.0	219.0	734.0	335.0	488.0	4758.0	106784.0	105025.0	66634.0		60.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	66198.0	65585.0	66148.0			SRR2964182
RNA-Seq		200	PRJNA304408	SAMN04300980	GEO	public	sra	ncbi	SRX1454400	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	27	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964183	SRS1182170	SRP066781	GSM1956192		697.0	8284.0	7182.0	1351.0	219.0	734.0	335.0	488.0	4758.0	106784.0	105025.0	66634.0		60.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	66198.0	65585.0	66148.0			SRR2964183
RNA-Seq		200	PRJNA304408	SAMN04300981	GEO	public	sra	ncbi	SRX1454401	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	13	8	Homo sapiens	ILLUMINA	2017-01-19	SRR2964184	SRS1182169	SRP066781	GSM1956193		509.0	1931.0	4543.0	1643.0	480.0	933.0	118.0	621.0	7431.0	106833.0	111589.0	62743.0		5.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	47025.0	45189.0	68199.0			SRR2964184
RNA-Seq		200	PRJNA304408	SAMN04300981	GEO	public	sra	ncbi	SRX1454401	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	30	20	Homo sapiens	ILLUMINA	2017-01-19	SRR2964185	SRS1182169	SRP066781	GSM1956193		509.0	1931.0	4543.0	1643.0	480.0	933.0	118.0	621.0	7431.0	106833.0	111589.0	62743.0		5.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	47025.0	45189.0	68199.0			SRR2964185
RNA-Seq		200	PRJNA304408	SAMN04300981	GEO	public	sra	ncbi	SRX1454401	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	29	19	Homo sapiens	ILLUMINA	2017-01-19	SRR2964186	SRS1182169	SRP066781	GSM1956193		509.0	1931.0	4543.0	1643.0	480.0	933.0	118.0	621.0	7431.0	106833.0	111589.0	62743.0		5.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	47025.0	45189.0	68199.0			SRR2964186
RNA-Seq		200	PRJNA304408	SAMN04300982	GEO	public	sra	ncbi	SRX1454402	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	13	9	Homo sapiens	ILLUMINA	2017-01-19	SRR2964187	SRS1182167	SRP066781	GSM1956194		26453.0	10805.0	3776.0	5591.0	7061.0	160.0	305.0	-37.0	7214.0	116474.0	112689.0	67737.0		298.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	68160.0	65413.0	68289.0			SRR2964187
RNA-Seq		200	PRJNA304408	SAMN04300982	GEO	public	sra	ncbi	SRX1454402	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	27	19	Homo sapiens	ILLUMINA	2017-01-19	SRR2964188	SRS1182167	SRP066781	GSM1956194		26453.0	10805.0	3776.0	5591.0	7061.0	160.0	305.0	-37.0	7214.0	116474.0	112689.0	67737.0		298.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	68160.0	65413.0	68289.0			SRR2964188
RNA-Seq		200	PRJNA304408	SAMN04300982	GEO	public	sra	ncbi	SRX1454402	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	27	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964189	SRS1182167	SRP066781	GSM1956194		26453.0	10805.0	3776.0	5591.0	7061.0	160.0	305.0	-37.0	7214.0	116474.0	112689.0	67737.0		298.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	68160.0	65413.0	68289.0			SRR2964189
RNA-Seq		200	PRJNA304408	SAMN04300983	GEO	public	sra	ncbi	SRX1454403	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	28	17	Homo sapiens	ILLUMINA	2017-01-19	SRR2964190	SRS1182168	SRP066781	GSM1956195		628.0	698.0	3328.0	3950.0	149.0	1130.0	153.0	-271.0	6971.0	80916.0	80792.0	65637.0		513.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	55133.0	54604.0	66171.0			SRR2964190
RNA-Seq		200	PRJNA304408	SAMN04300983	GEO	public	sra	ncbi	SRX1454403	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	67	43	Homo sapiens	ILLUMINA	2017-01-19	SRR2964191	SRS1182168	SRP066781	GSM1956195		628.0	698.0	3328.0	3950.0	149.0	1130.0	153.0	-271.0	6971.0	80916.0	80792.0	65637.0		513.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	55133.0	54604.0	66171.0			SRR2964191
RNA-Seq		200	PRJNA304408	SAMN04300983	GEO	public	sra	ncbi	SRX1454403	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	65	41	Homo sapiens	ILLUMINA	2017-01-19	SRR2964192	SRS1182168	SRP066781	GSM1956195		628.0	698.0	3328.0	3950.0	149.0	1130.0	153.0	-271.0	6971.0	80916.0	80792.0	65637.0		513.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	55133.0	54604.0	66171.0			SRR2964192
RNA-Seq		200	PRJNA304408	SAMN04300984	GEO	public	sra	ncbi	SRX1454404	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	20	13	Homo sapiens	ILLUMINA	2017-01-19	SRR2964193	SRS1182166	SRP066781	GSM1956196		1041.0	3856.0	8864.0	1543.0	202.0	211.0	-71.0	8004.0	6763.0	74434.0	73093.0	66739.0		505.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	60084.0	60645.0	64930.0			SRR2964193
RNA-Seq		200	PRJNA304408	SAMN04300984	GEO	public	sra	ncbi	SRX1454404	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	42	28	Homo sapiens	ILLUMINA	2017-01-19	SRR2964194	SRS1182166	SRP066781	GSM1956196		1041.0	3856.0	8864.0	1543.0	202.0	211.0	-71.0	8004.0	6763.0	74434.0	73093.0	66739.0		505.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	60084.0	60645.0	64930.0			SRR2964194
RNA-Seq		200	PRJNA304408	SAMN04300984	GEO	public	sra	ncbi	SRX1454404	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	41	28	Homo sapiens	ILLUMINA	2017-01-19	SRR2964195	SRS1182166	SRP066781	GSM1956196		1041.0	3856.0	8864.0	1543.0	202.0	211.0	-71.0	8004.0	6763.0	74434.0	73093.0	66739.0		505.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	60084.0	60645.0	64930.0			SRR2964195
RNA-Seq		200	PRJNA304408	SAMN04300985	GEO	public	sra	ncbi	SRX1454405	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	67	40	Homo sapiens	ILLUMINA	2017-01-19	SRR2964196	SRS1182165	SRP066781	GSM1956197		663.0	9030.0	9223.0	1477.0	4873.0	999.0	343.0	540.0	6505.0	101869.0	98167.0	68008.0		-276.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	76870.0	77715.0	64823.0			SRR2964196
RNA-Seq		200	PRJNA304408	SAMN04300985	GEO	public	sra	ncbi	SRX1454405	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	143	91	Homo sapiens	ILLUMINA	2017-01-19	SRR2964197	SRS1182165	SRP066781	GSM1956197		663.0	9030.0	9223.0	1477.0	4873.0	999.0	343.0	540.0	6505.0	101869.0	98167.0	68008.0		-276.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	76870.0	77715.0	64823.0			SRR2964197
RNA-Seq		200	PRJNA304408	SAMN04300985	GEO	public	sra	ncbi	SRX1454405	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	141	89	Homo sapiens	ILLUMINA	2017-01-19	SRR2964198	SRS1182165	SRP066781	GSM1956197		663.0	9030.0	9223.0	1477.0	4873.0	999.0	343.0	540.0	6505.0	101869.0	98167.0	68008.0		-276.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	76870.0	77715.0	64823.0			SRR2964198
RNA-Seq		200	PRJNA304408	SAMN04300986	GEO	public	sra	ncbi	SRX1454406	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	35	21	Homo sapiens	ILLUMINA	2017-01-19	SRR2964199	SRS1182164	SRP066781	GSM1956198		57092.0	2018.0	6798.0	5507.0	2771.0	243.0	-3089.0	30608.0	6275.0	67432.0	70222.0	62932.0		-1319.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	23397.0	23994.0	63904.0			SRR2964199
RNA-Seq		200	PRJNA304408	SAMN04300986	GEO	public	sra	ncbi	SRX1454406	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	73	47	Homo sapiens	ILLUMINA	2017-01-19	SRR2964200	SRS1182164	SRP066781	GSM1956198		57092.0	2018.0	6798.0	5507.0	2771.0	243.0	-3089.0	30608.0	6275.0	67432.0	70222.0	62932.0		-1319.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	23397.0	23994.0	63904.0			SRR2964200
RNA-Seq		200	PRJNA304408	SAMN04300117	GEO	public	sra	ncbi	SRX1454488	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	78	57	Homo sapiens	ILLUMINA	2017-01-19	SRR2964442	SRS1182083	SRP066781	GSM1956280		507.0	4433.0	5302.0	1788.0	227.0	307.0	-23.0	2203.0	6895.0	113845.0	115376.0	64667.0		46.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	54935.0	51172.0	70355.0			SRR2964442
RNA-Seq		200	PRJNA304408	SAMN04300117	GEO	public	sra	ncbi	SRX1454488	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	85	62	Homo sapiens	ILLUMINA	2017-01-19	SRR2964443	SRS1182083	SRP066781	GSM1956280		507.0	4433.0	5302.0	1788.0	227.0	307.0	-23.0	2203.0	6895.0	113845.0	115376.0	64667.0		46.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	54935.0	51172.0	70355.0			SRR2964443
RNA-Seq		200	PRJNA304408	SAMN04300118	GEO	public	sra	ncbi	SRX1454489	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	56	41	Homo sapiens	ILLUMINA	2017-01-19	SRR2964444	SRS1182082	SRP066781	GSM1956281		985.0	16508.0	9322.0	3895.0	12510.0	1451.0	-29.0	268.0	7140.0	126931.0	121801.0	68296.0		362.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	62942.0	57881.0	71267.0			SRR2964444
RNA-Seq		200	PRJNA304408	SAMN04300118	GEO	public	sra	ncbi	SRX1454489	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	59	44	Homo sapiens	ILLUMINA	2017-01-19	SRR2964445	SRS1182082	SRP066781	GSM1956281		985.0	16508.0	9322.0	3895.0	12510.0	1451.0	-29.0	268.0	7140.0	126931.0	121801.0	68296.0		362.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	62942.0	57881.0	71267.0			SRR2964445
RNA-Seq		200	PRJNA304408	SAMN04300119	GEO	public	sra	ncbi	SRX1454490	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	265	190	Homo sapiens	ILLUMINA	2017-01-19	SRR2964446	SRS1182081	SRP066781	GSM1956282		934.0	4304.0	3850.0	1386.0	396.0	369.0	-25.0	2456.0	7333.0	101993.0	96285.0	69421.0		-155.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	63417.0	63597.0	65351.0			SRR2964446
RNA-Seq		200	PRJNA304408	SAMN04300119	GEO	public	sra	ncbi	SRX1454490	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	241	174	Homo sapiens	ILLUMINA	2017-01-19	SRR2964447	SRS1182081	SRP066781	GSM1956282		934.0	4304.0	3850.0	1386.0	396.0	369.0	-25.0	2456.0	7333.0	101993.0	96285.0	69421.0		-155.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	63417.0	63597.0	65351.0			SRR2964447
RNA-Seq		200	PRJNA304408	SAMN04300120	GEO	public	sra	ncbi	SRX1454491	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	24	17	Homo sapiens	ILLUMINA	2017-01-19	SRR2964448	SRS1182079	SRP066781	GSM1956283		911.0	4186.0	5421.0	1932.0	2119.0	914.0	21.0	-456.0	7524.0	122815.0	117161.0	68699.0		981.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57211.0	54061.0	69354.0			SRR2964448
RNA-Seq		200	PRJNA304408	SAMN04300120	GEO	public	sra	ncbi	SRX1454491	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	24	18	Homo sapiens	ILLUMINA	2017-01-19	SRR2964449	SRS1182079	SRP066781	GSM1956283		911.0	4186.0	5421.0	1932.0	2119.0	914.0	21.0	-456.0	7524.0	122815.0	117161.0	68699.0		981.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	57211.0	54061.0	69354.0			SRR2964449
RNA-Seq		200	PRJNA304408	SAMN04300121	GEO	public	sra	ncbi	SRX1454492	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	219	156	Homo sapiens	ILLUMINA	2017-01-19	SRR2964450	SRS1182080	SRP066781	GSM1956284		594.0	2019.0	5415.0	2499.0	105.0	185.0	346.0	30.0	7716.0	115702.0	111561.0	67969.0		-37.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	51219.0	49929.0	67229.0			SRR2964450
RNA-Seq		200	PRJNA304408	SAMN04300121	GEO	public	sra	ncbi	SRX1454492	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	195	140	Homo sapiens	ILLUMINA	2017-01-19	SRR2964451	SRS1182080	SRP066781	GSM1956284		594.0	2019.0	5415.0	2499.0	105.0	185.0	346.0	30.0	7716.0	115702.0	111561.0	67969.0		-37.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	51219.0	49929.0	67229.0			SRR2964451
RNA-Seq		200	PRJNA304408	SAMN04300122	GEO	public	sra	ncbi	SRX1454493	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	2015-11-30	254	179	Homo sapiens	ILLUMINA	2017-01-19	SRR2964452	SRS1182078	SRP066781	GSM1956285		785.0	1714.0	5814.0	2136.0	6877.0	556.0	314.0	-411.0	7914.0	107165.0	102036.0	68830.0		485.0		smartseq2_quartzseq	Lin-CD34+CD38+ bone marrow	65460.0	60964.0	70369.0			SRR2964452
